MLBCODE,full_name
469554,Darwin Marrero
443700,Mike Marriott
462471,Jason Marsh
408200,Lee Marshall
462414,Andre Marshall
430564,Sam Marsonek
468327,Normand Martel
465488,Tony Martelli
436046,Chris Martin
439934,Jeff Martin
454903,Jeff Martin
437731,Jared Martin
442448,Tommy Martin
440573,Casey Martin
449763,Justin Martin
439569,Billy Martin
437368,Jeffrey Martin
445978,Larry Martin
453905,Ty Martin
465478,Jason Martin
458206,Scott Martin
453642,Scott Martin
453495,Luke Martin
461796,Kelly Martin
473179,Kevin Martin
451645,Chris Martin
453827,Brandon Martin
458630,Nick Martin
454551,Greg Martin
448736,Kyle Martin
437213,Brian Martin
443468,Ryan Martindale
442167,Chris Martine
437732,Jason Martines
439963,Ramiro Martinez
440218,Tony Martinez
150328,Gabby Martinez
451936,Jesus Martinez
462681,Belvani Martinez
471496,Jose Martinez
448521,Rafael Martinez
466816,Gustavo Martinez
464031,Luis Carlos Martinez
451543,Louis Martinez
468673,Romulo Martinez
469364,Hipolito Martinez
442692,Caleb Martinez
463539,Abel Martinez
470121,Alejandro Martinez
462533,Casey Martinez
464650,Eddy Martinez
440795,Mark Martinez
470846,Candido Martinez
472197,Victor Martinez
472206,Obispo Martinez
471593,Carlos Martinez
472864,Oscar Martinez
464656,Alex Martinez
452191,Dan Martinez
470169,Ramon Martinez
465440,Eduardo Martinez
445106,Octavio Martinez
448303,Raul Martinez
467443,Leonel Martinez
407851,Luis Martinez
471684,Renan Martinez
442325,David Martinez
472937,Guillermo Martinez
472298,Dionnar Martinez
472286,Wilmer Martinez
464162,Paul Martinez
466871,Miguel Martinez
442500,Edgar Martinez
472342,Peter Martinez
473071,Angel Martinez
446651,Miguel A. Martinez
449121,Javier Martinez
473079,Thomas Martinez
448843,Gabriel Martinez
440009,Eric Martins
457872,Matt Martunas
463897,Raul Marval
440439,Tim Marx
407917,Tom Marx
447652,Robert Mason
434665,Nick Masset
446912,John Massey
431168,Danny Massiatte
440595,Ryan Massimo
455660,Matt Massingale
441125,Scott Massucco
438709,David Mastrolonardo
436860,Mike Mastrullo
467662,Gustavo Mata
437886,Jim Matan
440214,Steven Matcuk
469377,Jose Mateo
455993,Hector Mateo
440898,Oscar Materano
472268,Francisco Matew
446930,Brandon Matheny
458628,Joe Mather
438047,Del Mathews
441136,Dan Mathews
445261,Ryan Mathiesen
441221,Joe Mathis
442897,Jared Mathis
444525,Jake Mathis
466180,Jason Mathys
472968,Adalberto Matias
460186,Daniel Matienzo
430932,Josue Matos
464066,Jesus Matos
472914,Angel Matos
466194,Raymond Matos
437229,Rich Matsko
430565,Kazuo Matsui
493136,Nobuhiko Matsunaka
493137,Daisuke Matsuzaka
438232,Erik Mattern
463556,Del Matthews
472493,Barry Matthews
453485,Lamont Matthews
444905,Michael Matthews
455746,Jarod Matthews
460668,Nick Mattioni
472462,Corey Mattison
458653,David Mattle
430833,D.J. Mattox
441963,Rob Mattson
440761,John Mattson
439291,Brian Matz
445111,Brian Matzenbacher
441298,Matt Mauck
430883,Jake Mauer
452686,Jason Maule
444338,Justin Maureau
456747,David Maust
443743,Keith Maxwell
437192,Vernon Maxwell
437358,Freddy May
468097,Johan Maya
438547,Chan Mayber
436115,Craig Mayes
457900,Brandon Mayfield
408208,Scott Maynard
442667,Tonka Maynor
437172,Blake Mayo
444586,Terry Mayo
456629,Manny Mayorson
443263,Jarrod Mays
443458,Roberto Maysonet
435402,Luis Maza
441799,Brian Mazone
462842,Graham Mazur
444598,Bryan Mazur
443269,Josh McAffee
441110,Kennon McArthur
442871,John McAulay
457399,Jim McAuley
455721,James McAuliff
463542,Jeff McAvoy
455750,Marcus McBeth
439772,Gator McBride
442289,Jon McBride
436362,Jason McBride
468101,Marcus McCain
441438,Rod McCall
436358,Travis McCall
440925,Gerard McCall
446527,Derell McCall
457519,Geoff McCallum
434683,Bill McCarthy
460177,Matt McCarthy
439339,Brock McCarty
447785,Ralph McCasland
437198,Tony McCladdie
464186,Jeremy McClain
440901,Kevin McClain
454478,Scott McClanahan
457890,Jonah McClanahan
408197,Tim McClaskey
436219,Sean McClellan
436750,Matt McClellan
444886,Zach McClellan
449072,Kyle McClellan
441880,Travis McClendon
407909,Matt McClendon
443045,Brian McClure
436632,Jason McCommon
430909,Sam McConnell
441319,Jason McConnell
446525,Lee McCool
437553,Shawn McCorkle
435902,Terry McCormick
453454,Mike McCoy
447818,Vance McCracken
437397,Scott McCrary
440965,Jim McCready
439652,Jackie McCroskey
460338,Wes McCrotty
436837,Shane McCubbin
444605,Ryan McCullem
449858,Andrew McCulloch
449477,Clayton McCullough
446447,Nick McCurdy
455008,John McCurdy
439534,Paul McCurtain
438422,Mike McCutcheon
437837,Neal McDade
442481,Ryan McDaniel
439511,Denny McDaniel
472982,Paul McDaniels
436365,Ryan McDermott
440007,Matt McDonald
453481,Corey McDonald
453929,Jon McDonald
454459,Kevin McDonald
451496,Matthew McDonnell
440839,Mike McDougal
455593,Kevin McDowell
407809,Arturo McDowell
446631,Aaron McEachran
439461,Ethan McEntire
440369,Casey McEvoy
452972,Stuart McFarland
437423,Jeremy McGarity
461261,Randy McGarvey
448143,Gerron McGary
442162,Tom McGee
459360,Chris McGee
449150,Kevin McGerry
455744,Trae McGill
439332,Frankie McGill
435519,Blake McGinley
437900,Ronnie McGinnis
439302,Johnny McGinnis
439145,Bill McGonigle
444048,Brian McGowan
449024,Sean McGowan
466791,Sean McGrath
446918,Ryan McGrath
436692,Brandon McGuire
438901,Joe McHenry
442170,Remer McIntyre
445127,Robert McIntyre
452698,John McKay
450167,Scott McKee
445677,Mickey McKee
457408,Dustin McKey
441311,Dan McKinley
400303,Josh McKinley
438195,Antonio McKinney
441209,Sandy McKinnon
459721,Lukas McKnight
372174,Heath McKoin
440497,Brian McLamb
276373,Marty McLeary
434642,Mark McLemore
434661,Nate McLouth
448826,Clifford McMachen
455723,Derin McMains
456473,Josh McMillan
435540,Drew McMillan
437884,Brian McMillin
443257,Jerry McMullen
435810,Mike McMullen
471104,Jeremy McMullen
444426,Heath McMurray
438816,Buck McNabb
460209,Tim McNab
457980,Pat McNair
438886,Sean McNally
438700,Andy McNally
442144,Rusty McNamara
440219,Josh McNatt
442715,Troy McNaughton
436872,Pepe McNeal
439515,Aaron McNeal
440325,John McNeese
445661,Michael McNutt
442746,Mike McPadden
453817,Eric McQueen
462691,Jason McQuiniff
449134,Mark McRoberts
439206,Paul McSparin
449735,Kris McWhirter
452283,Matt McWilliams
460560,David Mead
460218,Randy Meadows
436375,Mike Meadows
440503,Todd Meady
449034,Brian Meagher
440734,Rich Mear
277407,Chris Mears
450334,Matt Meath
430600,Ryan Meaux
445593,Justin Meccage
430665,Brandon Medders
463912,Tomas Medina
469360,Carlos Medina
472205,Luis Medina
466945,Roberto Medina
470876,Frewing Medina
466831,Rodney Medina
466863,Franklin Medina
457507,Corbey Medlin
451683,C.J. Medlin
446506,Chet Medlock
440575,Keith Medosch
462745,Ryan Medrano
282586,Anthony Medrano
443715,Steve Medrano
468789,Ricardo Medrano
464022,Juan Medrano
443750,Eric Meeks
438304,Mike Meggers
441836,Dan Meier
454460,Michael Meihls
438121,Doug Meiners
437966,Adam Meinershagen
452978,Matt Meisenheimer
443040,Javier Mejia
467290,Juan Mejia
468032,Renato Mejia
470775,Max Mejia
443906,Manuel Mejia
467451,Juan Mejia
471585,Francisco Mejia
470956,Andy Mejia
459382,Gilberto Mejia
463247,Oliver Mejias
464813,Aureliano Mejias
471657,Erick Mejias
439866,Alex Melconian
457901,Todd Meldahl
461887,Aaron Melebeck
436834,Dan Melendez
440054,Angel Melendez
438226,Dave Meliah
440513,Mark Melito
444112,Brian Melnyk
472229,Ramon Melo
470948,Manuel Melo
464848,Andres Melo
441400,Nate Melson
458959,John Melton
462436,Lou Melucci
447654,Eriberto Menchaca
442887,Jaime Mendes
282565,Carlos Mendez
464091,Francisco Mendez
467442,David Mendez
472240,Pastor Mendez
440918,Victor Mendez
472343,Valentin Mendez
451469,Mario Mendez
464867,Deivi Mendez
438310,Reynol Mendoza
472941,Chuy Mendoza
444918,Adrian Mendoza
472186,Angel Mendoza
477497,Mario Mendoza
425825,Carlos Mendoza
447658,Marcos Mendoza
471709,Jorge Mendoza
627407,Cristian Mendoza
461750,Victor Menocal
436682,Brian Mensink
468719,Jorge Meran
471551,Wilkins Mercado
468963,Onix Mercado
464576,Carlos Mercedes
469421,Luis Mercedes
470962,Anselmo Mercedes
462839,Julio Mercedes
465532,Gabriel Mercedes
462810,Jesus Merchan
449760,Aaron Merhoff
427340,Mark Merila
449491,Tom Merkle
441644,Phil Merrell
437681,Brett Merrick
451564,Charles Merricks
434882,Matt Merricks
458977,Josh Merrigan
444912,Ronnie Merrill
435699,Terrell Merriman
445991,Graig Merritt
458634,Tim Merritt
439886,Seth Meseberg
441583,John Meskauskas
434591,Randy Messenger
448742,Brian Messer
439881,Joe Messman
443515,Jake Messner
449147,Jon Metzger
437389,Rod Metzler
400087,Jake Meyer
462895,Dave Meyer
462541,Mike Meyer
455726,Robert Meyer
440599,John Meyer
470436,Todd Meyer
448667,William Meyer
275934,Mike Meyers
456465,Nathaniel Meza
461402,Derek Michaelis
469688,Carl Michaels
461895,Brian Middleton
452706,Kyle Middleton
469606,Alberto Mieres
472928,Jose Mieses
443641,Brian Mifflin
457293,Hideyuki Mifune
444318,Jason Mikels
440561,Shaun Mikkola
475454,Adam Milburn
470379,Paul Mildren
439234,Chad Miles
444596,Perry Miley
467549,Hector Miliano
440717,Adan Millan
470272,Carlos Millan
442347,Jose Millares
436441,Eric Miller
285080,Matt Miller
443645,Ryan Miller
442682,David Miller
437411,Tom Miller
440581,Ernie Miller
436547,Travis Miller
437709,Jim Miller
438234,Benjamin Miller
437400,Kenny Miller
437394,Aaron Miller
453841,Corey Miller
444027,Kevin Miller
446521,Eric Miller
444926,Ryan Miller
463554,Matt Miller
454606,Gregory Miller
448312,Joshua Miller
400060,Greg Miller
434662,Jeff Miller
430620,Tony Miller
448690,Chris Miller
430581,Colby Miller
460654,Jason Miller
456752,Eric Miller
456554,Brian Miller
431141,Greg Miller
443685,Kevin Millican
150223,Ryan Mills
451679,Rock Mills
455609,Robert Milner
408060,Anthony Milo
441913,Clausel Milord
443921,Prinz Milton
443942,Mark Mimbs
460669,Charles Mims
471087,Yasumichi Minami
470193,Edwin Minaya
467319,Pedro Minaya
458629,T.W. Mincey
437593,Tyler Minges
441896,Jason Minici
470834,Roberto Miniel
446855,Travis Minix
448707,Zach Minor
436342,Matt Minter
455022,Steve Minus
439740,Tony Miranda
455717,Miguel Miranda
439859,Marc Mirizzi
443987,Levi Miskolczi
472215,Yaqui Mitchel
442252,Donovan Mitchell
442628,Courtney Mitchell
439213,Mike Mitchell
444004,Dean Mitchell
442687,Derek Mitchell
439492,Andres Mitchell
444606,Brian Mitchell
458207,Todd Mitchell
455603,Andy Mitchell
450837,Ben Mitchell
447772,Tom Mitchell
448832,Jay Mitchell
429901,Sergio Mitre
438057,Greg Mix
493139,Shinya Miyamoto
473116,Eij Miyamoto
460568,Matt Mize
432823,Yoshitaka Mizuo
441251,Kevin Mlodik
452278,Curtus Moak
448321,Jason Moates
443756,Kevin Mobley
444913,Mark Moccia
444130,Gregory Modica
440146,Tony Moeder
473125,Robinson Mojica
440285,Jason Moler
462573,David Molidor
436380,Jim Molina
465386,Primitivo Molina
435238,Gustavo Molina
452301,Felix Molina
439251,Salvatore Molta
450827,Joey Monahan
436732,Peter Mondello
448713,James Mondesir
461383,Anthony Monegan
451489,Daylon Monette
446509,Freddy Money
456475,Anthony Mongeluzzo
436581,Michael Mongiello
469716,Sam Monroy
440747,Joaquin Montada
460176,Ed Montague
440974,Ivan Montane
468711,Johen Montanez
431228,Jeff Montani
466961,Ignacio Montano
457089,Adam Montarbo
472124,Ricardo Montas
466360,Harvey Monte
477503,Jose Montenegro
469400,Francisco Montero
430903,Agustin Montero
464706,Oscar Montero
466079,Jose Montero
468301,Danilo Montero
472399,Esteban Montero
471083,Miguel Montero
462381,Albert Montes
467998,Steve Montgomery
441638,Greg Montgomery
408041,Matt Montgomery
441887,Andre Montgomery
452714,Billy Montgomery
441020,Miguel Montilla
470923,Elvis Montilla
472267,Felix Montilla
466864,Samuel Montilla
436992,Norm Montoya
465448,Saul Montoya
445838,Jose Monzon
463485,Yoel Monzon
437233,Francisco Monzon
439572,Jason Moody
400301,Brian Moon
442922,Jared Moon
460636,Dan Mooney
437513,Mark Moore
438134,Mike Moore
442818,Joel Moore
440051,Bobby Moore
437836,Kenderick Moore
469593,Kevin Moore
437894,Lacarlo Moore
435706,Brad Moore
444063,Griffin Moore
439299,Eric Moore
442852,Donald Moore
452186,Ryan Moore
451725,Bryan Moore
446846,Chris Moore
444592,Darin Moore
457378,Jason Moore
437919,Frank Moore
443428,Chris Moore
444313,Greg Moore
450361,Bryan Moore
444535,Rusty Moore
458511,Mewelde Moore
445669,Robert Moose
471547,Juan Mora
473015,Ramon Mora
471714,Ruben Mora
441847,Omar Moraga
471937,Francis Morales
436079,Eric Morales
408237,Andy Morales
465349,Victor Morales
443402,Stephen Morales
455149,Michael Morales
463490,Ruddy Morales
470984,Juan Morales
445258,Nick Moran
448331,Rob Moravek
464132,Domingo Morban
463463,Pedro Mordan
452152,Greg Moreira
481921,Eudy Morel
462828,Robinson Morel
465486,Chris Morelock
435716,Vernand Morency
441827,Mike Moreno
473463,Julio Moreno
473437,Juan Moreno
473530,Jose Moreno
473163,Chris Moreno
468879,Victor Moreno
464768,Jorge Moreno
470166,Omar Moreno
430650,Edwin Moreno
455995,Juan Moreno
454469,Adam Moreno
443699,Shea Morenz
470709,Ramon Moreta
443516,Scott Morgan
445220,Russ Morgan
457098,Matt Morgan
463519,Kazuma Mori
447089,Cesar Morillo
463995,Luis Morillo
435841,Ken Morimoto
468875,Gilberto Morla
437962,Mike Morland
469409,John Morreale
443881,Greg Morris
443202,Bobby Morris
442169,Jeremy Morris
441091,Alex Morris
456470,William Morris
460228,Cory Morris
461759,Jed Morris
454432,Seth Morris
465455,Cody Morrison
438155,Greg Morrison
444035,Robbie Morrison
457986,David Morrow
443677,Paul Morse
451745,Bryan Morse
434604,Michael Morse
442881,Bob Morseman
466119,Mark Mortimer
447805,Richard Morton
437582,Marcus Moseley
451731,Todd Moser
444588,Andy Mosher
436550,Mark Mosier
439573,Ryan Moskau
449149,Eric Mosley
443051,Rick Moss
448184,Steve Moss
276366,Tony Mota
470098,Pedro Mota
451658,Trevor Mote
437596,Scott Moten
438704,Brittan Motley
449119,Rafael Motooka
441818,Bill Mott
450323,Ryan Mottl
432795,Jeff Motuzas
429481,Tony Mounce
440564,J.R. Mounts
470219,Chris Mowday
436016,Mike Mowel
437407,Tutu Moye
431154,Alan Moye
445638,Kyle Moyer
425878,Dan Moylan
448524,Mike Moyle
400009,Danny Mozingo
452630,Mike Mueller
447656,Jeff Muessig
457887,Tommy Muldoon
439833,Blaine Mull
459356,David Mulqueen
441628,Chase Mulvehill
435718,Mike Mundy
449611,Orlando Munoz
441262,Juan Munoz
443551,Billy Munoz
468205,Adan Munoz
408097,Arnie Munoz
434639,Scott Munter
456360,Arihito Muramatsu
441923,Jeremy Murch
472448,Robert Muro
436949,Mike Murphy
436230,Nate Murphy
441830,Brian Murphy
442440,Darren Murphy
442732,Matt Murphy
430889,Bill Murphy
430906,Donnie Murphy
441648,Doug Murray
447776,Brad Murray
442723,Steve Murray
451262,A.J. Murray
444352,Josh Murray
463380,John Musachio
444005,Scott Musgrave
461377,Neal Musser
456024,Edmund Muth
452680,Dean Muthig
441752,Adrian Myers
439066,Aaron Myers
466769,Gene Myers
466123,Rob Myers
445110,Todd Myers
440180,Taylor Myers
435882,Tootie Myers
462390,Casey Myers
460327,Kenton Myers
457807,Damien Myers
454621,Jonathan Myler
434703,Brian Myrow
439055,David Mysel
465495,Jim Na
460589,Darin Naatjes
446023,Rick Nadeau
440897,Todd Naff
447667,Austin Nagle
440266,Noe Najera
435518,Norihiro Nakamura
462400,Michael Nall
455627,T.J. Nall
463373,Emmanuel Nanita
460572,Matt Nanninga
407919,Mike Nannini
443961,Tyrone Narcisse
433897,Sam Narron
461265,Justin Nash
466292,Toe Nash
444894,Mike Natale
461905,John Nathans
468731,Joel Nations
455758,Michael Navaroli
464240,Ray Navarrete
458874,Scott Navarro
440591,Jason Navarro
464044,Ibrahim Navarro
456103,Mandy Navarro
425900,Dioner Navarro
455747,Kody Naylor
466782,Ntema Ndungidi
441881,Billy Neal
439457,Mike Neal
439345,Steve Neal
468253,Brian Neal
457873,Andrew Neary
462450,Jeffrey Nebel
443281,Kevin Needham
471513,Chad Needle
465956,Richard Negrette
439912,Alex Negron
434598,Miguel Negron
440863,Derick Neikirk
444393,Dan Neil
454590,Ryan Neill
445598,Josh Neitz
443879,Charles Nelson
464079,Erick Nelson
439661,Chris Nelson
437839,Brian Nelson
452268,Nathan Nelson
457398,Eric Nelson
439893,Tim Nelson
451646,Bruce Nelson
443446,Reggie Nelson
450836,Luke Nelson
446004,Chris Nelson
455748,Jon Nelson
462417,Steve Nelson
472415,Yuji Nerei
496050,Braulio Neri
450212,Pat Neshek
449869,Tim Nettles
437905,Jeff Nettles
458656,Marcus Nettles
454605,Chris Netwall
469695,Leigh Neuage
442115,Garrett Neubart
435739,Adam Neubart
464237,Marc Neubauer
440738,Scott Neuberger
455598,Andy Neufeld
448822,Craig Nevels
436780,Tom Nevers
446628,Ryan Nevins
442653,Brett Newell
456021,Mark Newell
461268,Andre Newhouse
438918,Jeff Newkirk
438148,Eric Newman
466803,Howard Newman
444607,Tim Newman
454443,Ryan Newman
437081,Doug Newstrom
463777,Geronimo Newton
438212,Kimani Newton
447673,Chris Neylan
436878,Darrell Nicholas
439827,James Nichols
472451,Kyle Nichols
460231,Brian Nichols
451643,Tommy Nichols
437912,Derek Nicholson
443047,John Nicholson
445226,Tommy Nicholson
460331,Scott Nicholson
471826,Brian Nickerson
456095,Michael Nickoli
437403,Jose Nicolas
453605,Nicholas Niedbalski
439693,Brad Niedermaier
439335,Troy Niehaus
439838,Tom Nielsen
456433,Brian Nielsen
446827,Bob Niemet
430588,Fernando Nieve
462660,Juan Nieves
461391,Raul Nieves
456135,Adam Nikolic
435893,Randy Niles
441144,Drew Niles
464931,Sandy Nin
277399,Elvin Nina
463286,Amaurys Nina
461052,Takayuki Nishijima
441011,Jim Nix
441907,Wayne Nix
434624,Jayson Nix
466259,Jason Nixon
425767,Mike Nixon
471510,Alexander Nizov
466797,Joel Noboa
441748,Matt Noe
440072,Todd Noel
438875,Andrew Noffke
439703,Brandon Nogowski
451231,Ryan Nohr
447815,Dave Nolasco
465336,Regino Nolasco
467479,Jose Nolasco
470932,Jose Nolasco
445060,Ricky Nolasco
460631,Jason Norderum
460182,Kirk Nordness
443271,Ray Noriega
440553,Troy Norrell
441688,Joe Norris
150306,Dax Norris
439267,Steve Norris
438138,Mac Norris
441816,Shon Norris
436221,Ben Norris
449459,Shawn Norris
150366,Chris Norton
436392,Jason Norton
464155,John Novak
430362,John Novinsky
445257,Joshua Noviskey
435735,Carey Novits
468200,Brian Nowakowski
460204,Jacob Nowlen
438224,Cody Nowlin
425447,David Noyce
445225,Kevin Nulton
443093,Thomas Nuneviller
451026,Maximo Nunez
471250,Sergio Nunez
276365,Jorge Nunez
436241,Jose Nunez
462526,Maximo Nunez
471507,Hector Nunez
472272,Jose Nunez
462697,Manuel Nunez
455607,Chris Nunez
470893,Severino Nunez
455033,Alex Nunez
467520,Argelis Nunez
468983,Felix Nunez
467641,Felix Nunez
469645,Kelvin Nunez
434663,Juan Oviedo
469107,Yefresy Nunez
457476,Florentino Nunez
445634,Derrek Nunley
333192,Mark Nussbeck
437638,Pete Nyari
451729,Rodney Nye
436013,Kevin Nykoluk
455948,Matty Oakes
446950,Jerry Oakes
442013,Mike Oakland
440355,Ryan Oase
468788,Omar Obando
450194,Stephen Obenchain
444397,Spencer Oborn
451654,Mark Obradovich
466893,P.J. Ochoa
472196,Javier Ochoa
430649,Ivan Ochoa
436880,Chris Ochsenfeld
458195,Lance Odom
440658,Dave Oehrlein
469721,Trent Oeltjen
493145,Michihiro Ogasawara
443783,Jamie Ogden
457496,John Ogiltree
452300,Rylie Ogle
453838,Travis Oglesby
458299,Mark Ohlms
439533,Joe Ohm
468403,Yoshiyuki Ohtsuka
436758,Jon Oiseth
425864,Miguel Ojeda
438233,Joseph Ojeda
506606,Hideki Okajima
464440,Motoi Okoshi
477520,Jesus Olague
462466,Chris Olean
436350,George Oleksik
448709,Chad Oliva
440546,Teuris Olivares
468162,Reinaldo Olivari
443546,Bill Oliver
441817,Brian Oliver
457370,Scott Oliver
441641,John Oliver
471697,Emmanuel Olivero
430943,Luis Oliveros
472294,Carlos Olivo
470291,Rigal Olivo
443527,Jose Olmeda
458013,Walter Olmstead
454524,Kevin Olore
445631,Adam Olow
437160,Jason Olsen
475562,Dan Olson
451234,Eric Olson
449863,Jason Olson
444124,Ryan Olson
473080,David Olson
442880,Tim Olszewski
439782,Eric Olszewski
447810,Eddie Olszta
443070,Shawn Onley
440247,Tim Onofrei
456889,Jeff Ontiveros
436210,Mario Opipari
439435,Jon Oram
449492,Eric Ordorica
477523,Flavio Orea
472770,Rafael Orellano
461779,Pete Orgill
407863,Joe Orloski
450223,Rodney Ormond
443519,Dave Orndorff
471437,Willie Oropeza
467444,Asdrubal Oropeza
452133,Ben Orr
434681,Pete Orr
472906,Pablo Ortega
471628,Sixto Ortega
470084,Jose Ortega
471519,Carlos Ortega
473635,Alejandro Ortiz
455512,Nick Ortiz
452687,J.C. Ortiz
457380,Omar Ortiz
444419,Matt Ortiz
468389,Julio Ortiz
466704,Miguel Ortiz
442176,Juan Ortiz
467424,Javier Ortiz
462452,Daniel Ortiz
430931,Daniel Ortmeier
454582,Tanner Osberg
435727,Jason Osborn
455002,Pat Osborn
438408,Mark Osborne
448332,Steve Osborne
439279,Garret Osilka
434701,Franquelis Osoria
469523,Israel Osorio
436980,Gavin Osteen
448322,Ian Ostlund
430788,Akinori Otsuka
461910,Tom Ott
429401,Paul Ottavinia
439300,Derek Ottevaere
453510,Wayne Ough
449737,Mark Outlaw
455924,Juan Ovalles
445083,Ryan Owen
440228,Luke Owens-Bragg
400149,Jeremy Owens
452291,Henry Owens
